DATE,DEXUSUK,DEXJPUS,DEXUSEU
1974-03-14,2.3455,282.89,
1974-03-15,2.3340,282.49,
1974-03-18,2.3295,281.93,
1974-03-19,2.3310,280.98,
1974-03-20,2.3450,280.19,
1974-03-21,2.3600,279.10,
1974-03-22,2.3410,276.78,
1974-03-25,2.3665,275.18,
1974-03-26,2.3700,274.88,
1974-03-27,2.3750,275.48,
1974-03-28,2.4020,274.42,
1974-03-29,2.3930,276.09,
1974-04-01,2.3960,280.11,
1974-04-02,2.3970,275.48,
1974-04-03,2.3985,275.86,
1974-04-04,2.3925,278.32,
1974-04-05,2.3930,279.33,
1974-04-08,2.3935,278.01,
1974-04-09,2.3830,279.25,
1974-04-10,2.3555,278.01,
1974-04-11,2.3615,276.78,
1974-04-12,2.3640,278.55,
1974-04-15,2.3635,278.55,
1974-04-16,2.3570,276.93,
1974-04-17,2.3680,276.40,
1974-04-18,2.3720,276.40,
1974-04-19,2.3845,276.93,
1974-04-22,2.3900,277.39,
1974-04-23,2.4020,275.56,
1974-04-24,2.4090,276.24,
1974-04-25,2.4030,278.16,
1974-04-26,2.4100,279.80,
1974-04-29,2.4320,279.33,
1974-04-30,2.4240,279.64,
1974-05-01,2.4185,279.41,
1974-05-02,2.4190,279.96,
1974-05-03,2.4180,279.80,
1974-05-06,2.4350,279.41,
1974-05-07,2.4155,279.56,
1974-05-08,2.4300,277.62,
1974-05-09,2.4305,277.62,
1974-05-10,2.4300,277.62,
1974-05-13,2.4290,277.62,
1974-05-14,2.4185,277.78,
1974-05-15,2.4245,277.39,
1974-05-16,2.4125,277.62,
1974-05-17,2.4100,277.70,
1974-05-20,2.4050,278.24,
1974-05-21,2.4060,279.10,
1974-05-22,2.4145,279.88,
1974-05-23,2.4115,279.56,
1974-05-24,2.4010,279.49,
1974-05-27,.,.,
1974-05-28,2.3930,279.33,
1974-05-29,2.3910,279.72,
1974-05-30,2.3920,280.90,
1974-05-31,2.3960,281.93,
1974-06-03,2.3980,283.69,
1974-06-04,2.4010,282.89,
1974-06-05,2.4080,281.85,
1974-06-06,2.4075,281.93,
1974-06-07,2.4025,282.65,
1974-06-10,2.4000,282.17,
1974-06-11,2.3950,282.25,
1974-06-12,2.3945,282.97,
1974-06-13,2.3905,282.49,
1974-06-14,2.3925,282.57,
1974-06-17,2.3895,282.73,
1974-06-18,2.3875,282.73,
1974-06-19,2.3900,282.65,
1974-06-20,2.3860,282.89,
1974-06-21,2.3770,283.21,
1974-06-24,2.3555,283.61,
1974-06-25,2.3705,283.85,
1974-06-26,2.3785,284.09,
1974-06-27,2.3890,283.93,
1974-06-28,2.3905,284.25,
1974-07-01,2.3860,285.31,
1974-07-02,2.3980,286.61,
1974-07-03,2.3970,285.88,
1974-07-04,.,.,
1974-07-05,2.3880,287.36,
1974-07-08,2.3880,287.94,
1974-07-09,2.3875,288.43,
1974-07-10,2.3880,290.70,
1974-07-11,2.3825,291.97,
1974-07-12,2.3860,289.18,
1974-07-15,2.3875,288.85,
1974-07-16,2.3860,288.10,
1974-07-17,2.3900,289.94,
1974-07-18,2.3925,290.36,
1974-07-19,2.3928,290.70,
1974-07-22,2.3915,291.29,
1974-07-23,2.3900,292.74,
1974-07-24,2.3940,292.83,
1974-07-25,2.3905,293.94,
1974-07-26,2.3923,295.42,
1974-07-29,2.3930,298.24,
1974-07-30,2.3825,297.53,
1974-07-31,2.3870,298.24,
1974-08-01,2.3830,299.58,
1974-08-02,2.3845,300.12,
1974-08-05,2.3840,300.21,
1974-08-06,2.3800,300.75,
1974-08-07,2.3762,302.11,
1974-08-08,2.3645,302.75,
1974-08-09,2.3730,302.57,
1974-08-12,2.3695,302.11,
1974-08-13,2.3585,301.84,
1974-08-14,2.3565,302.48,
1974-08-15,2.3447,302.75,
1974-08-16,2.3385,302.94,
1974-08-19,2.3245,303.12,
1974-08-20,2.3200,303.12,
1974-08-21,2.3225,303.49,
1974-08-22,2.3130,303.86,
1974-08-23,2.3225,303.12,
1974-08-26,2.3245,302.85,
1974-08-27,2.3125,302.11,
1974-08-28,2.3185,302.48,
1974-08-29,2.3165,302.94,
1974-08-30,2.3162,302.94,
1974-09-02,.,.,
1974-09-03,2.3100,302.66,
1974-09-04,2.3135,302.75,
1974-09-05,2.3110,302.57,
1974-09-06,2.3106,302.66,
1974-09-09,2.3130,302.48,
1974-09-10,2.3165,302.75,
1974-09-11,2.3150,302.11,
1974-09-12,2.3155,301.20,
1974-09-13,2.3120,299.58,
1974-09-16,2.3133,299.40,
1974-09-17,2.3170,296.12,
1974-09-18,2.3195,296.03,
1974-09-19,2.3150,296.82,
1974-09-20,2.3142,295.86,
1974-09-23,2.3165,295.86,
1974-09-24,2.3148,294.81,
1974-09-25,2.3160,296.21,
1974-09-26,2.3230,296.74,
1974-09-27,2.3320,296.74,
1974-09-30,2.3325,298.33,
1974-10-01,2.3362,298.15,
1974-10-02,2.3335,297.97,
1974-10-03,2.3270,299.04,
1974-10-04,2.3350,299.04,
1974-10-07,2.3357,300.03,
1974-10-08,2.3343,299.76,
1974-10-09,2.3410,298.69,
1974-10-10,2.3250,298.77,
1974-10-11,2.3340,299.13,
1974-10-14,.,.,
1974-10-15,2.3310,299.13,
1974-10-16,2.3337,299.04,
1974-10-17,2.3326,298.95,
1974-10-18,2.3324,299.31,
1974-10-21,2.3299,299.67,
1974-10-22,2.3295,299.94,
1974-10-23,2.3325,299.67,
1974-10-24,2.3315,299.94,
1974-10-25,2.3332,299.85,
1974-10-28,2.3323,300.12,
1974-10-29,2.3342,299.94,
1974-10-30,2.3352,299.94,
1974-10-31,2.3355,299.94,
1974-11-01,2.3380,300.48,
1974-11-04,2.3430,300.48,
1974-11-05,.,.,
1974-11-06,2.3472,300.48,
1974-11-07,2.3464,299.76,
1974-11-08,2.3350,299.67,
1974-11-11,.,.,
1974-11-12,2.2990,300.30,
1974-11-13,2.3030,300.12,
1974-11-14,2.3135,300.30,
1974-11-15,2.3145,299.94,
1974-11-18,2.3325,299.67,
1974-11-19,2.3235,299.94,
1974-11-20,2.3197,299.94,
1974-11-21,2.3210,299.94,
1974-11-22,2.3200,299.85,
1974-11-25,2.3222,300.21,
1974-11-26,2.3245,300.12,
1974-11-27,2.3247,299.85,
1974-11-28,.,.,
1974-11-29,2.3255,300.30,
1974-12-02,2.3245,300.39,
1974-12-03,2.3235,300.03,
1974-12-04,2.3275,299.76,
1974-12-05,2.3290,300.03,
1974-12-06,2.3297,299.94,
1974-12-09,2.3350,299.85,
1974-12-10,2.3242,299.76,
1974-12-11,2.3157,299.76,
1974-12-12,2.3060,300.03,
1974-12-13,2.3130,300.03,
1974-12-16,2.3293,300.30,
1974-12-17,2.3343,300.48,
1974-12-18,2.3415,300.66,
1974-12-19,2.3295,300.84,
1974-12-20,2.3255,301.11,
1974-12-23,2.3295,301.02,
1974-12-24,2.3310,301.20,
1974-12-25,.,.,
1974-12-26,2.3320,301.11,
1974-12-27,2.3432,300.75,
1974-12-30,2.3460,300.57,
1974-12-31,2.3470,301.02,
1975-01-01,.,.,
1975-01-02,2.3330,300.66,
1975-01-03,2.3414,300.84,
1975-01-06,2.3535,301.02,
1975-01-07,2.3540,300.93,
1975-01-08,2.3470,300.75,
1975-01-09,2.3500,300.84,
1975-01-10,2.3520,300.84,
1975-01-13,2.3531,300.93,
1975-01-14,2.3476,300.93,
1975-01-15,2.3540,301.02,
1975-01-16,2.3535,300.75,
1975-01-17,2.3525,300.84,
1975-01-20,2.3590,301.02,
1975-01-21,2.3635,300.84,
1975-01-22,2.3760,300.30,
1975-01-23,2.3815,299.67,
1975-01-24,2.3835,295.33,
1975-01-27,2.4000,294.99,
1975-01-28,2.3865,297.44,
1975-01-29,2.3700,297.35,
1975-01-30,2.3765,297.80,
1975-01-31,2.3825,297.97,
1975-02-03,2.3750,297.44,
1975-02-04,2.3690,297.09,
1975-02-05,2.3680,297.27,
1975-02-06,2.3710,297.00,
1975-02-07,2.3740,295.60,
1975-02-10,2.3875,292.40,
1975-02-11,2.3840,291.63,
1975-02-12,.,.,
1975-02-13,2.3895,292.83,
1975-02-14,2.3905,293.26,
1975-02-17,.,.,
1975-02-18,2.3933,293.34,
1975-02-19,2.3980,291.55,
1975-02-20,2.4005,291.12,
1975-02-21,2.4027,289.52,
1975-02-24,2.4195,285.88,
1975-02-25,2.4160,285.96,
1975-02-26,2.4260,285.63,
1975-02-27,2.4305,285.88,
1975-02-28,2.4300,286.45,
1975-03-03,2.4318,285.39,
1975-03-04,2.4285,284.66,
1975-03-05,2.4315,285.23,
1975-03-06,2.4280,285.71,
1975-03-07,2.4110,285.96,
1975-03-10,2.4055,286.21,
1975-03-11,2.4200,286.12,
1975-03-12,2.4090,287.27,
1975-03-13,2.4150,288.85,
1975-03-14,2.4180,288.10,
1975-03-17,2.4187,286.53,
1975-03-18,2.4255,287.19,
1975-03-19,2.4282,288.18,
1975-03-20,2.4237,287.19,
1975-03-21,2.4215,287.44,
1975-03-24,2.4167,287.77,
1975-03-25,2.4145,290.02,
1975-03-26,2.4120,290.53,
1975-03-27,2.4040,292.06,
1975-03-28,2.4080,292.48,
1975-03-31,2.4060,294.03,
1975-04-01,2.4080,290.87,
1975-04-02,2.4080,291.55,
1975-04-03,2.4022,292.31,
1975-04-04,2.3903,292.23,
1975-04-07,2.3801,291.97,
1975-04-08,2.3811,291.89,
1975-04-09,2.3768,291.89,
1975-04-10,2.3615,291.80,
1975-04-11,2.3650,291.12,
1975-04-14,2.3559,291.29,
1975-04-15,2.3665,290.95,
1975-04-16,2.3655,291.38,
1975-04-17,2.3700,291.72,
1975-04-18,2.3745,291.80,
1975-04-21,2.3624,292.83,
1975-04-22,2.3545,292.83,
1975-04-23,2.3690,292.74,
1975-04-24,2.3595,292.83,
1975-04-25,2.3520,293.69,
1975-04-28,2.3460,294.55,
1975-04-29,2.3560,293.86,
1975-04-30,2.3510,292.23,
1975-05-01,2.3482,292.14,
1975-05-02,2.3368,290.36,
1975-05-05,2.3405,290.44,
1975-05-06,2.3385,291.38,
1975-05-07,2.3379,291.21,
1975-05-08,2.3408,291.38,
1975-05-09,2.3170,291.46,
1975-05-12,2.2990,291.29,
1975-05-13,2.3065,291.46,
1975-05-14,2.3080,291.80,
1975-05-15,2.3005,291.63,
1975-05-16,2.3023,291.55,
1975-05-19,2.3030,291.80,
1975-05-20,2.3038,292.23,
1975-05-21,2.3145,292.06,
1975-05-22,2.3270,291.89,
1975-05-23,2.3265,291.04,
1975-05-26,.,.,
1975-05-27,2.3265,291.29,
1975-05-28,2.3200,290.70,
1975-05-29,2.3165,291.38,
1975-05-30,2.3160,291.55,
1975-06-02,2.3200,291.46,
1975-06-03,2.3203,291.04,
1975-06-04,2.3180,291.29,
1975-06-05,2.3225,292.23,
1975-06-06,2.3197,291.80,
1975-06-09,2.3170,291.80,
1975-06-10,2.3160,291.89,
1975-06-11,2.2815,291.89,
1975-06-12,2.2775,292.48,
1975-06-13,2.2835,292.65,
1975-06-16,2.2750,294.12,
1975-06-17,2.2720,293.43,
1975-06-18,2.2729,294.12,
1975-06-19,2.2735,294.12,
1975-06-20,2.2730,293.94,
1975-06-23,2.2715,294.72,
1975-06-24,2.2570,295.33,
1975-06-25,2.2565,297.00,
1975-06-26,2.2410,295.77,
1975-06-27,2.2250,296.03,
1975-06-30,2.1935,295.68,
1975-07-01,2.2090,295.68,
1975-07-02,2.1995,295.51,
1975-07-03,2.1945,295.42,
1975-07-04,.,.,
1975-07-07,2.1860,295.51,
1975-07-08,2.1945,295.68,
1975-07-09,2.2060,295.95,
1975-07-10,2.1985,296.12,
1975-07-11,2.1995,296.12,
1975-07-14,2.1915,295.86,
1975-07-15,2.1825,295.86,
1975-07-16,2.1850,296.03,
1975-07-17,2.1792,296.30,
1975-07-18,2.1750,296.21,
1975-07-21,2.1755,296.12,
1975-07-22,2.1780,296.47,
1975-07-23,2.1800,296.82,
1975-07-24,2.1785,297.62,
1975-07-25,2.1785,296.65,
1975-07-28,2.1760,297.80,
1975-07-29,2.1755,297.35,
1975-07-30,2.1630,297.44,
1975-07-31,2.1540,297.71,
1975-08-01,2.1475,297.89,
1975-08-04,2.1415,297.97,
1975-08-05,2.1405,297.97,
1975-08-06,2.1280,298.06,
1975-08-07,2.1040,297.97,
1975-08-08,2.1040,297.62,
1975-08-11,2.1020,297.80,
1975-08-12,2.1035,298.06,
1975-08-13,2.1075,297.97,
1975-08-14,2.1080,297.97,
1975-08-15,2.1080,297.97,
1975-08-18,2.1080,298.15,
1975-08-19,2.1175,298.06,
1975-08-20,2.1190,297.97,
1975-08-21,2.1110,297.89,
1975-08-22,2.1060,297.97,
1975-08-25,2.1055,298.06,
1975-08-26,2.1090,298.15,
1975-08-27,2.1105,297.97,
1975-08-28,2.1095,298.06,
1975-08-29,2.1100,297.97,
1975-09-01,.,.,
1975-09-02,2.1090,297.97,
1975-09-03,2.1120,297.80,
1975-09-04,2.1085,297.89,
1975-09-05,2.1090,297.97,
1975-09-08,2.1110,297.97,
1975-09-09,2.1095,298.06,
1975-09-10,2.1105,297.97,
1975-09-11,2.1100,298.06,
1975-09-12,2.1065,298.06,
1975-09-15,2.1055,298.06,
1975-09-16,2.0905,298.06,
1975-09-17,2.0810,298.33,
1975-09-18,2.0785,300.48,
1975-09-19,2.0800,301.57,
1975-09-22,2.0710,302.94,
1975-09-23,2.0440,303.31,
1975-09-24,2.0445,303.12,
1975-09-25,2.0470,302.66,
1975-09-26,2.0445,301.75,
1975-09-29,2.0365,303.21,
1975-09-30,2.0430,302.85,
1975-10-01,2.0400,302.57,
1975-10-02,2.0385,302.66,
1975-10-03,2.0375,303.03,
1975-10-06,2.0430,303.12,
1975-10-07,2.0415,302.94,
1975-10-08,2.0430,303.12,
1975-10-09,2.0475,303.03,
1975-10-10,2.0580,302.94,
1975-10-13,.,.,
1975-10-14,2.0475,302.66,
1975-10-15,2.0555,302.94,
1975-10-16,2.0555,302.94,
1975-10-17,2.0575,302.76,
1975-10-20,2.0610,302.48,
1975-10-21,2.0610,301.11,
1975-10-22,2.0745,301.57,
1975-10-23,2.0665,301.84,
1975-10-24,2.0695,301.66,
1975-10-27,2.0690,301.57,
1975-10-28,2.0660,301.48,
1975-10-29,2.0680,301.57,
1975-10-30,2.0720,301.66,
1975-10-31,2.0780,301.75,
1975-11-03,2.0745,301.75,
1975-11-04,.,.,
1975-11-05,2.0645,301.84,
1975-11-06,2.0685,301.75,
1975-11-07,2.0655,301.75,
1975-11-10,2.0660,302.30,
1975-11-11,.,.,
1975-11-12,2.0635,301.93,
1975-11-13,2.0530,302.21,
1975-11-14,2.0455,302.57,
1975-11-17,2.0320,302.66,
1975-11-18,2.0355,302.94,
1975-11-19,2.0405,303.12,
1975-11-20,2.0460,302.94,
1975-11-21,2.0415,303.12,
1975-11-24,2.0375,302.94,
1975-11-25,2.0373,303.12,
1975-11-26,2.0320,303.21,
1975-11-27,.,.,
1975-11-28,2.0200,303.12,
1975-12-01,2.0210,304.41,
1975-12-02,2.0200,304.41,
1975-12-03,2.0240,305.06,
1975-12-04,2.0290,304.97,
1975-12-05,2.0235,306.75,
1975-12-08,2.0230,306.84,
1975-12-09,2.0225,306.19,
1975-12-10,2.0230,306.09,
1975-12-11,2.0220,305.90,
1975-12-12,2.0185,305.90,
1975-12-15,2.0170,306.00,
1975-12-16,2.0185,305.53,
1975-12-17,2.0218,305.62,
1975-12-18,2.0218,305.62,
1975-12-19,2.0214,306.09,
1975-12-22,2.0213,306.09,
1975-12-23,2.0215,306.00,
1975-12-24,2.0230,305.90,
1975-12-25,.,.,
1975-12-26,2.0230,305.90,
1975-12-29,2.0225,305.25,
1975-12-30,2.0235,305.06,
1975-12-31,2.0235,305.16,
1976-01-01,.,.,
1976-01-02,2.0245,305.06,
1976-01-05,2.0325,305.16,
1976-01-06,2.0325,305.06,
1976-01-07,2.0345,305.25,
1976-01-08,2.0340,305.62,
1976-01-09,2.0305,306.00,
1976-01-12,2.0310,305.16,
1976-01-13,2.0250,305.25,
1976-01-14,2.0270,305.34,
1976-01-15,2.0275,305.25,
1976-01-16,2.0295,305.25,
1976-01-19,2.0325,304.14,
1976-01-20,2.0305,303.86,
1976-01-21,2.0235,304.41,
1976-01-22,2.0230,304.14,
1976-01-23,2.0230,304.04,
1976-01-26,2.0252,303.77,
1976-01-27,2.0260,303.67,
1976-01-28,2.0287,303.58,
1976-01-29,2.0300,303.67,
1976-01-30,2.0295,303.67,
1976-02-02,2.0285,303.21,
1976-02-03,2.0276,302.76,
1976-02-04,2.0311,300.57,
1976-02-05,2.0280,300.57,
1976-02-06,2.0265,301.39,
1976-02-09,2.0280,300.75,
1976-02-10,2.0265,300.66,
1976-02-11,2.0296,300.12,
1976-02-12,.,.,
1976-02-13,2.0245,300.75,
1976-02-16,.,.,
1976-02-17,2.0224,301.57,
1976-02-18,2.0240,301.66,
1976-02-19,2.0235,301.75,
1976-02-20,2.0242,302.11,
1976-02-23,2.0250,302.57,
1976-02-24,2.0250,302.02,
1976-02-25,2.0262,302.02,
1976-02-26,2.0260,302.11,
1976-02-27,2.0252,302.11,
1976-03-01,2.0239,301.66,
1976-03-02,2.0238,301.66,
1976-03-03,2.0245,301.57,
1976-03-04,2.0135,301.66,
1976-03-05,1.9790,301.57,
1976-03-08,1.9415,300.75,
1976-03-09,1.9410,301.11,
1976-03-10,1.9125,301.30,
1976-03-11,1.9330,301.30,
1976-03-12,1.9250,300.84,
1976-03-15,1.9220,300.66,
1976-03-16,1.9127,300.57,
1976-03-17,1.9210,299.94,
1976-03-18,1.9238,299.94,
1976-03-19,1.9210,299.67,
1976-03-22,1.9217,299.85,
1976-03-23,1.9250,299.76,
1976-03-24,1.9266,299.76,
1976-03-25,1.9234,299.67,
1976-03-26,1.9200,299.58,
1976-03-29,1.9170,299.67,
1976-03-30,1.9155,299.85,
1976-03-31,1.9159,299.58,
1976-04-01,1.8840,299.49,
1976-04-02,1.8710,299.31,
1976-04-05,1.8645,299.31,
1976-04-06,1.8600,299.04,
1976-04-07,1.8662,298.86,
1976-04-08,1.8340,297.44,
1976-04-09,1.8365,297.89,
1976-04-12,1.8450,298.42,
1976-04-13,1.8530,298.60,
1976-04-14,1.8565,298.06,
1976-04-15,1.8520,299.40,
1976-04-16,1.8540,299.31,
1976-04-19,1.8540,300.03,
1976-04-20,1.8470,299.49,
1976-04-21,1.8400,299.58,
1976-04-22,1.8290,299.67,
1976-04-23,1.8190,299.76,
1976-04-26,1.8185,299.85,
1976-04-27,1.8225,299.31,
1976-04-28,1.8315,299.22,
1976-04-29,1.8410,299.31,
1976-04-30,1.8400,299.04,
1976-05-03,1.8280,298.95,
1976-05-04,1.8255,297.89,
1976-05-05,1.8246,297.97,
1976-05-06,1.8220,298.24,
1976-05-07,1.8230,298.51,
1976-05-10,1.8310,298.42,
1976-05-11,1.8335,298.42,
1976-05-12,1.8385,298.69,
1976-05-13,1.8275,298.95,
1976-05-14,1.8165,298.78,
1976-05-17,1.8040,299.31,
1976-05-18,1.8105,299.13,
1976-05-19,1.8080,299.22,
1976-05-20,1.8055,299.40,
1976-05-21,1.7800,299.58,
1976-05-24,1.7940,299.58,
1976-05-25,1.7858,299.58,
1976-05-26,1.7710,299.76,
1976-05-27,1.7705,299.67,
1976-05-28,1.7595,300.03,
1976-05-31,.,.,
1976-06-01,1.7540,300.39,
1976-06-02,1.7205,300.30,
1976-06-03,1.7089,300.48,
1976-06-04,1.7165,300.39,
1976-06-07,1.7560,300.30,
1976-06-08,1.7696,300.12,
1976-06-09,1.7690,299.94,
1976-06-10,1.7705,299.94,
1976-06-11,1.7703,300.03,
1976-06-14,1.7700,299.94,
1976-06-15,1.7765,299.76,
1976-06-16,1.7755,299.85,
1976-06-17,1.7755,300.03,
1976-06-18,1.7740,299.31,
1976-06-21,1.7739,299.31,
1976-06-22,1.7720,299.22,
1976-06-23,1.7725,296.82,
1976-06-24,1.7715,297.27,
1976-06-25,1.7721,297.80,
1976-06-28,1.7742,296.03,
1976-06-29,1.7795,297.00,
1976-06-30,1.7850,297.97,
1976-07-01,1.7900,296.91,
1976-07-02,1.7911,297.18,
1976-07-05,.,.,
1976-07-06,1.8023,296.38,
1976-07-07,1.8025,296.65,
1976-07-08,1.7820,296.47,
1976-07-09,1.7795,296.74,
1976-07-12,1.7891,296.38,
1976-07-13,1.7870,294.90,
1976-07-14,1.7805,292.65,
1976-07-15,1.7800,293.17,
1976-07-16,1.7760,294.03,
1976-07-19,1.7740,293.69,
1976-07-20,1.7815,293.34,
1976-07-21,1.7834,293.60,
1976-07-22,1.7830,293.69,
1976-07-23,1.7818,293.94,
1976-07-26,1.7786,293.51,
1976-07-27,1.7815,293.86,
1976-07-28,1.7915,293.51,
1976-07-29,1.7850,293.60,
1976-07-30,1.7850,293.26,
1976-08-02,1.7880,292.91,
1976-08-03,1.7880,292.91,
1976-08-04,1.7943,292.83,
1976-08-05,1.7885,293.00,
1976-08-06,1.7888,293.00,
1976-08-09,1.7925,292.65,
1976-08-10,1.7895,292.83,
1976-08-11,1.7898,292.57,
1976-08-12,1.7852,292.65,
1976-08-13,1.7815,291.12,
1976-08-16,1.7814,290.36,
1976-08-17,1.7864,287.85,
1976-08-18,1.7830,288.27,
1976-08-19,1.7815,288.77,
1976-08-20,1.7808,289.35,
1976-08-23,1.7824,289.77,
1976-08-24,1.7755,288.43,
1976-08-25,1.7704,288.85,
1976-08-26,1.7723,288.93,
1976-08-27,1.7700,288.60,
1976-08-30,1.7750,288.77,
1976-08-31,1.7775,289.35,
1976-09-01,1.7750,288.93,
1976-09-02,1.7730,288.68,
1976-09-03,1.7725,287.77,
1976-09-06,.,.,
1976-09-07,1.7712,287.77,
1976-09-08,1.7715,287.60,
1976-09-09,1.7480,286.04,
1976-09-10,1.7530,286.94,
1976-09-13,1.7480,286.62,
1976-09-14,1.7395,286.53,
1976-09-15,1.7341,286.12,
1976-09-16,1.7392,286.70,
1976-09-17,1.7340,287.27,
1976-09-20,1.7222,287.11,
1976-09-21,1.7160,288.02,
1976-09-22,1.7160,287.11,
1976-09-23,1.7107,287.77,
1976-09-24,1.7054,287.85,
1976-09-27,1.6795,287.60,
1976-09-28,1.6360,287.52,
1976-09-29,1.6665,287.77,
1976-09-30,1.6600,286.86,
1976-10-01,1.6660,287.11,
1976-10-04,1.6705,287.27,
1976-10-05,1.6635,287.44,
1976-10-06,1.6515,288.02,
1976-10-07,1.6645,288.10,
1976-10-08,1.6620,288.77,
1976-10-11,.,.,
1976-10-12,1.6535,289.86,
1976-10-13,1.6541,290.36,
1976-10-14,1.6390,292.31,
1976-10-15,1.6500,293.00,
1976-10-18,1.6547,292.48,
1976-10-19,1.6477,292.23,
1976-10-20,1.6463,292.14,
1976-10-21,1.6465,292.74,
1976-10-22,1.6482,293.69,
1976-10-25,1.5950,293.34,
1976-10-26,1.6040,293.77,
1976-10-27,1.5830,293.17,
1976-10-28,1.5665,293.60,
1976-10-29,1.5880,294.38,
1976-11-01,1.5875,295.86,
1976-11-02,.,.,
1976-11-03,1.6075,295.16,
1976-11-04,1.6250,295.33,
1976-11-05,1.6250,294.99,
1976-11-08,1.6155,293.77,
1976-11-09,1.6282,294.29,
1976-11-10,1.6333,294.38,
1976-11-11,.,.,
1976-11-12,1.6280,294.64,
1976-11-15,1.6400,294.72,
1976-11-16,1.6427,295.16,
1976-11-17,1.6645,295.07,
1976-11-18,1.6650,295.16,
1976-11-19,1.6790,295.42,
1976-11-22,1.6460,295.07,
1976-11-23,1.6435,295.42,
1976-11-24,1.6475,295.42,
1976-11-25,.,.,
1976-11-26,1.6460,295.51,
1976-11-29,1.6484,295.68,
1976-11-30,1.6510,297.09,
1976-12-01,1.6623,296.91,
1976-12-02,1.6635,296.82,
1976-12-03,1.6627,297.89,
1976-12-06,1.6567,296.56,
1976-12-07,1.6710,296.38,
1976-12-08,1.6705,296.30,
1976-12-09,1.6700,295.77,
1976-12-10,1.6695,294.81,
1976-12-13,1.6835,294.72,
1976-12-14,1.6750,295.33,
1976-12-15,1.6675,294.72,
1976-12-16,1.6630,295.51,
1976-12-17,1.6710,294.64,
1976-12-20,1.6810,293.60,
1976-12-21,1.6790,293.94,
1976-12-22,1.6852,293.86,
1976-12-23,1.6845,293.43,
1976-12-24,1.6895,293.51,
1976-12-27,1.6940,292.31,
1976-12-28,1.6970,292.14,
1976-12-29,1.7060,292.91,
1976-12-30,1.6995,293.00,
1976-12-31,1.7010,293.08,
1977-01-03,1.7040,292.48,
1977-01-04,1.7085,291.72,
1977-01-05,1.7107,292.31,
1977-01-06,1.7055,292.91,
1977-01-07,1.7060,292.83,
1977-01-10,1.7087,292.48,
1977-01-11,1.7077,292.48,
1977-01-12,1.7065,292.40,
1977-01-13,1.7110,292.57,
1977-01-14,1.7108,292.06,
1977-01-17,1.7138,291.72,
1977-01-18,1.7155,291.21,
1977-01-19,1.7185,289.60,
1977-01-20,1.7165,290.28,
1977-01-21,1.7162,290.44,
1977-01-24,1.7188,290.11,
1977-01-25,1.7195,289.27,
1977-01-26,1.7184,288.18,
1977-01-27,1.7162,289.10,
1977-01-28,1.7130,289.52,
1977-01-31,1.7150,288.43,
1977-02-01,1.7153,288.02,
1977-02-02,1.7160,288.27,
1977-02-03,1.7133,288.35,
1977-02-04,1.7147,288.10,
1977-02-07,1.7145,287.94,
1977-02-08,1.7157,287.11,
1977-02-09,1.7177,285.96,
1977-02-10,1.7158,285.63,
1977-02-11,1.7123,285.06,
1977-02-14,1.6969,281.69,
1977-02-15,1.7035,283.93,
1977-02-16,1.7066,283.77,
1977-02-17,1.7054,282.97,
1977-02-18,1.7043,283.45,
1977-02-21,.,.,
1977-02-22,1.7072,283.37,
1977-02-23,1.7077,283.45,
1977-02-24,1.7079,283.53,
1977-02-25,1.7085,282.01,
1977-02-28,1.7130,282.81,
1977-03-01,1.7132,282.49,
1977-03-02,1.7144,281.53,
1977-03-03,1.7136,281.29,
1977-03-04,1.7145,282.09,
1977-03-07,1.7171,281.93,
1977-03-08,1.7175,282.09,
1977-03-09,1.7181,282.33,
1977-03-10,1.7158,282.01,
1977-03-11,1.7180,282.01,
1977-03-14,1.7192,281.21,
1977-03-15,1.7190,281.53,
1977-03-16,1.7193,281.85,
1977-03-17,1.7189,281.69,
1977-03-18,1.7168,280.82,
1977-03-21,1.7173,279.10,
1977-03-22,1.7164,278.94,
1977-03-23,1.7180,277.24,
1977-03-24,1.7178,278.47,
1977-03-25,1.7175,278.32,
1977-03-28,1.7183,276.85,
1977-03-29,1.7191,276.63,
1977-03-30,1.7206,277.24,
1977-03-31,1.7200,277.55,
1977-04-01,1.7194,276.17,
1977-04-04,1.7198,274.65,
1977-04-05,1.7197,273.00,
1977-04-06,1.7188,273.22,
1977-04-07,1.7187,273.60,
1977-04-08,1.7183,273.22,
1977-04-11,1.7185,271.30,
1977-04-12,1.7191,270.71,
1977-04-13,1.7196,272.55,
1977-04-14,1.7182,273.37,
1977-04-15,1.7180,273.82,
1977-04-18,1.7194,275.33,
1977-04-19,1.7191,275.79,
1977-04-20,1.7196,278.78,
1977-04-21,1.7192,276.85,
1977-04-22,1.7182,277.78,
1977-04-25,1.7188,278.01,
1977-04-26,1.7191,278.32,
1977-04-27,1.7198,278.01,
1977-04-28,1.7192,277.09,
1977-04-29,1.7192,277.78,
1977-05-02,1.7195,278.01,
1977-05-03,1.7194,278.16,
1977-05-04,1.7196,276.70,
1977-05-05,1.7186,275.94,
1977-05-06,1.7181,276.85,
1977-05-09,1.7189,278.01,
1977-05-10,1.7190,277.47,
1977-05-11,1.7196,277.93,
1977-05-12,1.7189,278.01,
1977-05-13,1.7187,277.62,
1977-05-16,1.7188,277.70,
1977-05-17,1.7187,277.55,
1977-05-18,1.7185,277.39,
