,DATE,DEXUSEU,DEXUSUK,DEXJPUS
614,2001-05-11,0.8759,1.4177,122.50
615,2001-05-14,0.8748,1.4176,123.12
616,2001-05-15,0.8788,1.4236,123.26
617,2001-05-16,0.8842,1.4293,123.59
618,2001-05-17,0.8828,1.4310,122.68
619,2001-05-18,0.8774,1.4333,123.67
620,2001-05-21,0.8762,1.4380,122.91
621,2001-05-22,0.8657,1.4278,122.79
622,2001-05-23,0.8598,1.4245,120.39
623,2001-05-24,0.8570,1.4103,120.15
624,2001-05-25,0.8577,1.4207,120.75
625,2001-05-28,.,.,.
626,2001-05-29,0.8547,1.4187,120.10
627,2001-05-30,0.8576,1.4251,120.27
628,2001-05-31,0.8455,1.4175,118.88
629,2001-06-01,0.8452,1.4160,119.13
630,2001-06-04,0.8449,1.4123,119.50
631,2001-06-05,0.8504,1.4113,120.27
632,2001-06-06,0.8452,1.3906,120.35
633,2001-06-07,0.8506,1.3900,119.91
634,2001-06-08,0.8505,1.3817,120.60
635,2001-06-11,0.8425,1.3730,122.02
636,2001-06-12,0.8479,1.3781,121.74
637,2001-06-13,0.8536,1.3909,121.89
638,2001-06-14,0.8598,1.4005,121.42
639,2001-06-15,0.8628,1.4056,122.97
640,2001-06-18,0.8610,1.4034,123.20
641,2001-06-19,0.8558,1.4008,122.97
642,2001-06-20,0.8506,1.3952,123.30
643,2001-06-21,0.8544,1.4167,124.40
644,2001-06-22,0.8570,1.4140,124.25
645,2001-06-25,0.8611,1.4130,124.02
646,2001-06-26,0.8623,1.4154,123.82
647,2001-06-27,0.8621,1.4190,124.25
648,2001-06-28,0.8470,1.4070,124.63
649,2001-06-29,0.8474,1.4077,124.73
650,2001-07-02,0.8455,1.4168,124.22
651,2001-07-03,0.8477,1.4058,124.48
652,2001-07-04,.,.,.
653,2001-07-05,0.8370,1.3998,125.77
654,2001-07-06,0.8465,1.4106,125.85
655,2001-07-09,0.8474,1.4081,125.43
656,2001-07-10,0.8557,1.4098,125.53
657,2001-07-11,0.8614,1.4121,124.06
658,2001-07-12,0.8530,1.4065,124.10
659,2001-07-13,0.8527,1.3995,124.75
660,2001-07-16,0.8549,1.4011,125.44
661,2001-07-17,0.8549,1.4037,124.89
662,2001-07-18,0.8701,1.4160,124.35
663,2001-07-19,0.8690,1.4190,123.61
664,2001-07-20,0.8713,1.4290,122.85
665,2001-07-23,0.8676,1.4185,124.19
666,2001-07-24,0.8752,1.4223,124.00
667,2001-07-25,0.8797,1.4280,123.64
668,2001-07-26,0.8765,1.4265,123.83
669,2001-07-27,0.8749,1.4256,123.29
670,2001-07-30,0.8750,1.4260,125.18
671,2001-07-31,0.8752,1.4252,125.00
672,2001-08-01,0.8793,1.4330,124.87
673,2001-08-02,0.8813,1.4295,123.72
674,2001-08-03,0.8843,1.4268,123.46
675,2001-08-06,0.8802,1.4175,123.85
676,2001-08-07,0.8775,1.4169,123.83
677,2001-08-08,0.8778,1.4135,123.20
678,2001-08-09,0.8886,1.4218,123.03
679,2001-08-10,0.8940,1.4273,121.97
680,2001-08-13,0.8983,1.4217,122.46
681,2001-08-14,0.9025,1.4285,121.60
682,2001-08-15,0.9114,1.4379,119.92
683,2001-08-16,0.9138,1.4438,120.11
684,2001-08-17,0.9165,1.4465,120.37
685,2001-08-20,0.9127,1.4445,120.72
686,2001-08-21,0.9115,1.4468,119.91
687,2001-08-22,0.9194,1.4538,119.91
688,2001-08-23,0.9166,1.4478,119.84
689,2001-08-24,0.9116,1.4443,120.13
690,2001-08-27,0.9098,1.4430,120.12
691,2001-08-28,0.9102,1.4501,120.48
692,2001-08-29,0.9097,1.4515,119.79
693,2001-08-30,0.9154,1.4577,119.40
694,2001-08-31,0.9090,1.4510,118.75
695,2001-09-03,.,.,.
696,2001-09-04,0.8868,1.4444,119.49
697,2001-09-05,0.8897,1.4553,120.76
698,2001-09-06,0.8943,1.4561,120.95
699,2001-09-07,0.9044,1.4626,120.07
700,2001-09-10,0.8988,1.4585,121.08
701,2001-09-11,.,.,.
702,2001-09-12,0.9069,1.4666,119.53
703,2001-09-13,0.9089,1.4697,118.81
704,2001-09-14,0.9199,1.4678,117.38
705,2001-09-17,0.9198,1.4661,117.59
706,2001-09-18,0.9233,1.4635,117.32
707,2001-09-19,0.9310,1.4714,117.30
708,2001-09-20,0.9255,1.4642,115.89
709,2001-09-21,0.9099,1.4547,116.73
710,2001-09-24,0.9135,1.4616,117.52
711,2001-09-25,0.9222,1.4692,117.78
712,2001-09-26,0.9231,1.4745,117.89
713,2001-09-27,0.9181,1.4733,119.69
714,2001-09-28,0.9099,1.4691,119.23
715,2001-10-01,0.9159,1.4785,120.27
716,2001-10-02,0.9149,1.4618,120.78
717,2001-10-03,0.9181,1.4756,120.67
718,2001-10-04,0.9141,1.4774,120.63
719,2001-10-05,0.9168,1.4795,120.37
720,2001-10-08,.,.,.
721,2001-10-09,0.9150,1.4605,120.20
722,2001-10-10,0.9118,1.4490,120.43
723,2001-10-11,0.9008,1.4415,121.57
724,2001-10-12,0.9078,1.4518,120.93
725,2001-10-15,0.9077,1.4470,120.94
726,2001-10-16,0.9094,1.4478,121.27
727,2001-10-17,0.9065,1.4505,121.05
728,2001-10-18,0.9025,1.4440,121.18
729,2001-10-19,0.8987,1.4372,121.15
730,2001-10-22,0.8906,1.4265,122.45
731,2001-10-23,0.8893,1.4214,122.83
732,2001-10-24,0.8925,1.4263,122.86
733,2001-10-25,0.8965,1.4306,122.72
734,2001-10-26,0.8921,1.4348,122.99
735,2001-10-29,0.9037,1.4525,122.08
736,2001-10-30,0.9060,1.4546,122.07
737,2001-10-31,0.8993,1.4534,122.54
738,2001-11-01,0.9044,1.4620,121.87
739,2001-11-02,0.9037,1.4615,121.68
740,2001-11-05,0.8963,1.4570,121.72
741,2001-11-06,0.8975,1.4591,121.15
742,2001-11-07,0.8999,1.4650,121.05
743,2001-11-08,0.8910,1.4540,119.98
744,2001-11-09,0.8935,1.4574,120.25
745,2001-11-12,.,.,.
746,2001-11-13,0.8811,1.4425,121.45
747,2001-11-14,0.8829,1.4429,121.67
748,2001-11-15,0.8813,1.4310,122.40
749,2001-11-16,0.8849,1.4278,122.67
750,2001-11-19,0.8781,1.4107,123.27
751,2001-11-20,0.8832,1.4180,122.62
752,2001-11-21,0.8781,1.4154,123.19
753,2001-11-22,.,.,.
754,2001-11-23,0.8770,1.4095,124.44
755,2001-11-26,0.8811,1.4125,124.20
756,2001-11-27,0.8812,1.4137,124.17
757,2001-11-28,0.8863,1.4235,123.29
758,2001-11-29,0.8879,1.4232,123.82
759,2001-11-30,0.8958,1.4255,123.22
760,2001-12-03,0.8897,1.4217,123.90
761,2001-12-04,0.8898,1.4216,124.28
762,2001-12-05,0.8856,1.4164,124.40
763,2001-12-06,0.8916,1.4250,124.83
764,2001-12-07,0.8905,1.4315,125.66
765,2001-12-10,0.8884,1.4342,126.27
766,2001-12-11,0.8904,1.4365,126.23
767,2001-12-12,0.8945,1.4440,126.52
768,2001-12-13,0.8976,1.4454,126.32
769,2001-12-14,0.9044,1.4547,127.24
770,2001-12-17,0.9040,1.4588,127.54
771,2001-12-18,0.9019,1.4565,127.97
772,2001-12-19,0.8997,1.4508,128.20
773,2001-12-20,0.8972,1.4464,128.55
774,2001-12-21,0.8864,1.4385,129.48
775,2001-12-24,0.8773,1.4385,129.90
776,2001-12-25,.,.,.
777,2001-12-26,0.8778,1.4490,130.79
778,2001-12-27,0.8843,1.4540,131.47
779,2001-12-28,0.8822,1.4475,131.30
780,2001-12-31,0.8901,1.4543,131.04
781,2002-01-01,.,.,.
782,2002-01-02,0.9031,1.4451,132.02
783,2002-01-03,0.8992,1.4400,131.76
784,2002-01-04,0.8946,1.4455,131.02
785,2002-01-07,0.8931,1.4385,130.93
786,2002-01-08,0.8925,1.4426,132.53
787,2002-01-09,0.8882,1.4373,132.62
788,2002-01-10,0.8925,1.4433,132.61
789,2002-01-11,0.8905,1.4448,132.17
790,2002-01-14,0.8935,1.4482,131.83
791,2002-01-15,0.8913,1.4450,131.14
792,2002-01-16,0.8834,1.4375,131.77
793,2002-01-17,0.8800,1.4348,132.13
794,2002-01-18,0.8844,1.4365,132.64
795,2002-01-21,.,.,.
796,2002-01-22,0.8838,1.4295,133.98
797,2002-01-23,0.8836,1.4273,134.25
798,2002-01-24,0.8782,1.4229,134.64
799,2002-01-25,0.8655,1.4096,134.47
800,2002-01-28,0.8605,1.4074,133.43
801,2002-01-29,0.8643,1.4132,133.51
802,2002-01-30,0.8648,1.4160,132.84
803,2002-01-31,0.8594,1.4120,134.06
804,2002-02-01,0.8613,1.4158,133.77
805,2002-02-04,0.8685,1.4197,132.71
806,2002-02-05,0.8672,1.4170,133.90
807,2002-02-06,0.8693,1.4138,133.72
808,2002-02-07,0.8690,1.4117,133.49
809,2002-02-08,0.8727,1.4176,134.77
810,2002-02-11,0.8778,1.4237,133.62
811,2002-02-12,0.8768,1.4322,132.82
812,2002-02-13,0.8730,1.4298,133.23
813,2002-02-14,0.8713,1.4285,132.26
814,2002-02-15,0.8730,1.4315,132.76
815,2002-02-18,.,.,.
816,2002-02-19,0.8764,1.4302,133.45
817,2002-02-20,0.8705,1.4269,133.76
818,2002-02-21,0.8712,1.4253,134.27
819,2002-02-22,0.8757,1.4301,133.85
820,2002-02-25,0.8713,1.4263,133.89
821,2002-02-26,0.8682,1.4225,134.35
822,2002-02-27,0.8642,1.4165,134.63
823,2002-02-28,0.8658,1.4129,133.96
824,2002-03-01,0.8652,1.4190,133.35
825,2002-03-04,0.8705,1.4228,132.20
826,2002-03-05,0.8699,1.4212,132.31
827,2002-03-06,0.8772,1.4238,130.85
828,2002-03-07,0.8795,1.4245,127.07
829,2002-03-08,0.8752,1.4227,128.21
830,2002-03-11,0.8768,1.4220,128.08
831,2002-03-12,0.8759,1.4146,128.67
832,2002-03-13,0.8770,1.4157,129.43
833,2002-03-14,0.8816,1.4200,128.94
834,2002-03-15,0.8823,1.4238,129.10
835,2002-03-18,0.8826,1.4256,131.27
836,2002-03-19,0.8805,1.4213,132.30
837,2002-03-20,0.8836,1.4260,131.60
838,2002-03-21,0.8836,1.4287,131.86
839,2002-03-22,0.8791,1.4263,132.88
840,2002-03-25,0.8768,1.4255,133.46
841,2002-03-26,0.8767,1.4270,132.78
842,2002-03-27,0.8726,1.4238,132.61
843,2002-03-28,0.8711,1.4242,132.61
844,2002-03-29,0.8717,1.4250,132.70
845,2002-04-01,0.8806,1.4407,133.32
846,2002-04-02,0.8782,1.4358,133.40
847,2002-04-03,0.8804,1.4350,132.65
848,2002-04-04,0.8779,1.4349,132.30
849,2002-04-05,0.8805,1.4350,131.73
850,2002-04-08,0.8750,1.4310,131.27
851,2002-04-09,0.8793,1.4345,131.03
852,2002-04-10,0.8794,1.4365,130.75
853,2002-04-11,0.8829,1.4382,131.55
854,2002-04-12,0.8792,1.4371,132.09
855,2002-04-15,0.8802,1.4372,131.95
856,2002-04-16,0.8830,1.4396,131.19
857,2002-04-17,0.8885,1.4438,130.70
858,2002-04-18,0.8898,1.4479,129.84
859,2002-04-19,0.8893,1.4472,130.50
860,2002-04-22,0.8877,1.4488,129.90
861,2002-04-23,0.8897,1.4486,129.89
862,2002-04-24,0.8915,1.4480,129.76
863,2002-04-25,0.8978,1.4540,128.40
864,2002-04-26,0.8980,1.4545,128.18
865,2002-04-29,0.9028,1.4592,128.13
866,2002-04-30,0.9002,1.4565,128.45
867,2002-05-01,0.9062,1.4621,127.45
868,2002-05-02,0.9032,1.4645,128.02
869,2002-05-03,0.9133,1.4664,127.21
870,2002-05-06,0.9166,1.4676,127.27
871,2002-05-07,0.9148,1.4675,127.80
872,2002-05-08,0.9040,1.4533,128.64
873,2002-05-09,0.9088,1.4585,128.36
874,2002-05-10,0.9116,1.4606,127.89
875,2002-05-13,0.9107,1.4588,127.69
876,2002-05-14,0.9022,1.4474,128.66
877,2002-05-15,0.9074,1.4558,127.92
878,2002-05-16,0.9105,1.4567,128.19
879,2002-05-17,0.9206,1.4602,126.03
880,2002-05-20,0.9213,1.4588,125.64
881,2002-05-21,0.9191,1.4568,123.83
882,2002-05-22,0.9265,1.4589,124.16
883,2002-05-23,0.9233,1.4545,124.84
884,2002-05-24,0.9220,1.4577,124.71
885,2002-05-27,.,.,.
886,2002-05-28,0.9285,1.4618,124.38
887,2002-05-29,0.9313,1.4600,124.35
888,2002-05-30,0.9373,1.4655,123.08
889,2002-05-31,0.9339,1.4625,124.13
890,2002-06-03,0.9390,1.4622,123.69
891,2002-06-04,0.9424,1.4605,123.95
892,2002-06-05,0.9391,1.4574,124.40
893,2002-06-06,0.9457,1.4593,124.34
894,2002-06-07,0.9449,1.4604,124.49
895,2002-06-10,0.9446,1.4610,124.60
896,2002-06-11,0.9445,1.4686,125.56
897,2002-06-12,0.9473,1.4705,125.64
898,2002-06-13,0.9440,1.4709,125.12
899,2002-06-14,0.9448,1.4735,124.25
900,2002-06-17,0.9442,1.4782,124.37
901,2002-06-18,0.9483,1.4868,124.56
902,2002-06-19,0.9544,1.4873,124.04
903,2002-06-20,0.9646,1.4982,123.33
904,2002-06-21,0.9705,1.4987,121.23
905,2002-06-24,0.9786,1.5056,121.28
906,2002-06-25,0.9692,1.4999,121.90
907,2002-06-26,0.9825,1.5217,119.83
908,2002-06-27,0.9885,1.5285,119.38
909,2002-06-28,0.9856,1.5245,119.85
910,2002-07-01,0.9893,1.5307,120.04
911,2002-07-02,0.9840,1.5300,120.13
912,2002-07-03,0.9816,1.5268,119.77
913,2002-07-04,.,.,.
914,2002-07-05,0.9730,1.5206,120.19
915,2002-07-08,0.9869,1.5348,118.66
916,2002-07-09,0.9938,1.5465,117.85
917,2002-07-10,0.9890,1.5483,117.94
918,2002-07-11,0.9927,1.5545,116.62
919,2002-07-12,0.9904,1.5500,116.73
920,2002-07-15,1.0072,1.5656,116.06
921,2002-07-16,1.0087,1.5693,115.71
922,2002-07-17,1.0078,1.5682,116.24
923,2002-07-18,1.0067,1.5685,117.02
924,2002-07-19,1.0156,1.5785,115.73
925,2002-07-22,1.0098,1.5800,116.22
926,2002-07-23,0.9933,1.5657,117.35
927,2002-07-24,0.9945,1.5745,116.33
928,2002-07-25,0.9997,1.5754,116.87
929,2002-07-26,0.9882,1.5635,118.78
930,2002-07-29,0.9779,1.5570,119.87
931,2002-07-30,0.9879,1.5725,119.90
932,2002-07-31,0.9796,1.5625,119.77
933,2002-08-01,0.9843,1.5578,119.10
934,2002-08-02,0.9882,1.5709,118.98
935,2002-08-05,0.9846,1.5665,119.26
936,2002-08-06,0.9640,1.5382,121.14
937,2002-08-07,0.9738,1.5354,120.37
938,2002-08-08,0.9653,1.5278,121.04
939,2002-08-09,0.9714,1.5235,120.15
940,2002-08-12,0.9778,1.5317,118.85
941,2002-08-13,0.9787,1.5310,119.08
942,2002-08-14,0.9867,1.5442,116.53
943,2002-08-15,0.9816,1.5360,117.28
944,2002-08-16,0.9836,1.5372,117.51
945,2002-08-19,0.9775,1.5272,118.53
946,2002-08-20,0.9779,1.5266,118.84
947,2002-08-21,0.9796,1.5295,118.54
948,2002-08-22,0.9697,1.5192,119.85
949,2002-08-23,0.9726,1.5215,119.53
950,2002-08-26,0.9731,1.5236,119.54
951,2002-08-27,0.9814,1.5305,118.31
952,2002-08-28,0.9820,1.5363,118.31
953,2002-08-29,0.9829,1.5484,118.34
954,2002-08-30,0.9806,1.5476,118.76
955,2002-09-02,.,.,.
956,2002-09-03,0.9959,1.5625,117.12
957,2002-09-04,0.9923,1.5642,118.01
958,2002-09-05,0.9911,1.5660,118.34
959,2002-09-06,0.9843,1.5597,118.48
960,2002-09-09,0.9817,1.5585,118.85
961,2002-09-10,0.9752,1.5544,119.78
962,2002-09-11,0.9724,1.5492,120.64
963,2002-09-12,0.9761,1.5549,120.68
964,2002-09-13,0.9743,1.5585,121.50
965,2002-09-16,0.9723,1.5440,122.17
966,2002-09-17,0.9685,1.5343,122.64
967,2002-09-18,0.9789,1.5525,121.49
968,2002-09-19,0.9817,1.5545,121.48
969,2002-09-20,0.9839,1.5558,123.16
970,2002-09-23,0.9822,1.5575,123.93
971,2002-09-24,0.9815,1.5565,123.38
972,2002-09-25,0.9797,1.5625,122.72
973,2002-09-26,0.9755,1.5563,122.59
974,2002-09-27,0.9772,1.5548,122.86
975,2002-09-30,0.9879,1.5700,121.74
976,2002-10-01,0.9859,1.5708,122.73
977,2002-10-02,0.9842,1.5655,123.21
978,2002-10-03,0.9871,1.5704,123.04
979,2002-10-04,0.9821,1.5690,123.02
980,2002-10-07,0.9816,1.5643,124.44
981,2002-10-08,0.9796,1.5569,124.26
982,2002-10-09,0.9868,1.5595,123.55
983,2002-10-10,0.9861,1.5625,123.64
984,2002-10-11,0.9854,1.5605,124.04
985,2002-10-14,.,.,.
986,2002-10-15,0.9810,1.5542,124.66
987,2002-10-16,0.9824,1.5543,124.30
988,2002-10-17,0.9718,1.5525,124.80
989,2002-10-18,0.9708,1.5461,125.52
990,2002-10-21,0.9732,1.5418,124.71
991,2002-10-22,0.9782,1.5463,125.09
992,2002-10-23,0.9772,1.5499,124.17
993,2002-10-24,0.9742,1.5478,124.77
994,2002-10-25,0.9767,1.5533,124.14
995,2002-10-28,0.9843,1.5602,123.64
996,2002-10-29,0.9851,1.5585,122.55
997,2002-10-30,0.9835,1.5568,122.91
998,2002-10-31,0.9881,1.5630,122.78
999,2002-11-01,0.9971,1.5638,122.16
1000,2002-11-04,0.9953,1.5545,122.46
1001,2002-11-05,0.9994,1.5625,121.84
1002,2002-11-06,0.9974,1.5590,122.22
1003,2002-11-07,1.0092,1.5796,121.26
1004,2002-11-08,1.0139,1.5915,119.72
1005,2002-11-11,.,.,.
1006,2002-11-12,1.0105,1.5879,119.57
1007,2002-11-13,1.0060,1.5850,120.28
1008,2002-11-14,1.0034,1.5788,120.45
1009,2002-11-15,1.0082,1.5790,120.37
1010,2002-11-18,1.0083,1.5790,121.15
1011,2002-11-19,1.0107,1.5880,121.65
1012,2002-11-20,1.0024,1.5750,122.52
1013,2002-11-21,0.9984,1.5753,122.92
1014,2002-11-22,0.9966,1.5778,122.84
1015,2002-11-25,0.9937,1.5667,122.32
1016,2002-11-26,0.9913,1.5485,121.89
1017,2002-11-27,0.9895,1.5440,122.21
1018,2002-11-28,.,.,.
1019,2002-11-29,0.9932,1.5553,122.72
1020,2002-12-02,0.9927,1.5555,124.61
1021,2002-12-03,0.9968,1.5687,124.42
1022,2002-12-04,0.9999,1.5682,124.84
1023,2002-12-05,0.9989,1.5708,124.99
1024,2002-12-06,1.0081,1.5730,123.69
1025,2002-12-09,1.0088,1.5785,123.36
1026,2002-12-10,1.0073,1.5699,123.66
1027,2002-12-11,1.0083,1.5744,123.46
1028,2002-12-12,1.0189,1.5800,122.75
1029,2002-12-13,1.0226,1.5896,120.71
1030,2002-12-16,1.0210,1.5905,121.28
1031,2002-12-17,1.0267,1.5963,121.27
1032,2002-12-18,1.0254,1.6000,121.12
1033,2002-12-19,1.0217,1.5986,120.86
1034,2002-12-20,1.0268,1.6015,120.52
1035,2002-12-23,1.0217,1.5870,120.77
1036,2002-12-24,1.0305,1.5958,120.27
1037,2002-12-25,.,.,.
1038,2002-12-26,1.0358,1.5978,120.12
1039,2002-12-27,1.0411,1.6022,119.92
1040,2002-12-30,1.0460,1.6044,118.38
1041,2002-12-31,1.0485,1.6095,118.75
1042,2003-01-01,.,.,.
1043,2003-01-02,1.0361,1.5975,119.86
1044,2003-01-03,1.0418,1.6045,119.85
1045,2003-01-06,1.0469,1.6080,119.06
1046,2003-01-07,1.0419,1.6055,120.18
1047,2003-01-08,1.0447,1.6063,119.35
1048,2003-01-09,1.0467,1.6035,119.57
1049,2003-01-10,1.0535,1.6079,119.44
1050,2003-01-13,1.0535,1.6030,119.03
1051,2003-01-14,1.0571,1.6070,117.96
1052,2003-01-15,1.0576,1.6029,117.91
1053,2003-01-16,1.0569,1.6073,118.02
1054,2003-01-17,1.0660,1.6173,117.88
1055,2003-01-20,.,.,.
1056,2003-01-21,1.0677,1.6123,118.57
1057,2003-01-22,1.0729,1.6162,118.15
1058,2003-01-23,1.0767,1.6233,117.83
1059,2003-01-24,1.0825,1.6320,117.80
1060,2003-01-27,1.0838,1.6351,118.64
1061,2003-01-28,1.0833,1.6400,118.67
1062,2003-01-29,1.0861,1.6457,118.13
1063,2003-01-30,1.0776,1.6482,119.22
1064,2003-01-31,1.0739,1.6448,119.96
1065,2003-02-03,1.0761,1.6405,120.47
1066,2003-02-04,1.0875,1.6480,119.75
1067,2003-02-05,1.0842,1.6455,119.78
1068,2003-02-06,1.0828,1.6354,119.93
1069,2003-02-07,1.0801,1.6284,120.40
1070,2003-02-10,1.0740,1.6275,121.25
1071,2003-02-11,1.0747,1.6193,121.19
1072,2003-02-12,1.0716,1.6155,121.30
1073,2003-02-13,1.0834,1.6209,120.49
1074,2003-02-14,1.0799,1.6105,120.41
1075,2003-02-17,.,.,.
1076,2003-02-18,1.0708,1.5921,118.93
1077,2003-02-19,1.0744,1.5957,118.65
1078,2003-02-20,1.0821,1.5925,118.18
1079,2003-02-21,1.0787,1.5864,118.78
1080,2003-02-24,1.0783,1.5860,117.78
1081,2003-02-25,1.0782,1.5727,117.14
1082,2003-02-26,1.0797,1.5806,117.19
1083,2003-02-27,1.0763,1.5798,117.58
1084,2003-02-28,1.0779,1.5737,118.22
1085,2003-03-03,1.0835,1.5755,117.93
1086,2003-03-04,1.0883,1.5820,117.96
1087,2003-03-05,1.0967,1.6003,117.32
1088,2003-03-06,1.0997,1.6049,117.22
1089,2003-03-07,1.1014,1.6020,116.47
1090,2003-03-10,1.1062,1.6007,116.55
1091,2003-03-11,1.1028,1.6038,117.07
1092,2003-03-12,1.1023,1.6129,117.18
1093,2003-03-13,1.0870,1.6057,118.31
1094,2003-03-14,1.0725,1.5821,118.59
1095,2003-03-17,1.0606,1.5682,118.45
1096,2003-03-18,1.0624,1.5624,118.90
1097,2003-03-19,1.0590,1.5648,120.13
1098,2003-03-20,1.0613,1.5670,120.05
1099,2003-03-21,1.0545,1.5660,121.42
1100,2003-03-24,1.0644,1.5748,120.69
1101,2003-03-25,1.0673,1.5707,120.03
1102,2003-03-26,1.0677,1.5742,120.13
1103,2003-03-27,1.0708,1.5676,119.78
1104,2003-03-28,1.0762,1.5673,120.18
1105,2003-03-31,1.0900,1.5790,118.07
1106,2003-04-01,1.0904,1.5767,118.25
1107,2003-04-02,1.0765,1.5659,119.17
1108,2003-04-03,1.0736,1.5718,119.55
1109,2003-04-04,1.0711,1.5597,120.05
1110,2003-04-07,1.0621,1.5500,120.41
1111,2003-04-08,1.0684,1.5507,119.91
1112,2003-04-09,1.0722,1.5562,120.55
1113,2003-04-10,1.0803,1.5719,119.58
1114,2003-04-11,1.0751,1.5713,120.47
1115,2003-04-14,1.0773,1.5713,120.30
1116,2003-04-15,1.0801,1.5705,120.20
1117,2003-04-16,1.0872,1.5740,120.04
1118,2003-04-17,1.0907,1.5748,119.30
1119,2003-04-18,1.0882,1.5733,119.72
1120,2003-04-21,1.0857,1.5592,120.55
1121,2003-04-22,1.0966,1.5768,119.68
1122,2003-04-23,1.0949,1.5815,120.33
1123,2003-04-24,1.1039,1.5971,119.83
1124,2003-04-25,1.1040,1.5915,120.25
1125,2003-04-28,1.0999,1.5906,120.34
1126,2003-04-29,1.1010,1.5904,120.14
1127,2003-04-30,1.1180,1.6000,119.07
1128,2003-05-01,1.1238,1.6103,118.56
1129,2003-05-02,1.1200,1.6020,119.10
1130,2003-05-05,1.1271,1.6060,118.64
1131,2003-05-06,1.1354,1.6140,117.94
1132,2003-05-07,1.1340,1.5930,116.51
1133,2003-05-08,1.1453,1.6034,116.65
1134,2003-05-09,1.1498,1.6045,117.20
1135,2003-05-12,1.1557,1.6095,116.94
1136,2003-05-13,1.1499,1.6092,116.56
1137,2003-05-14,1.1498,1.6163,116.16
1138,2003-05-15,1.1457,1.6262,115.94
1139,2003-05-16,1.1542,1.6241,116.01
1140,2003-05-19,1.1686,1.6352,116.58
1141,2003-05-20,1.1685,1.6393,116.77
1142,2003-05-21,1.1707,1.6415,117.23
1143,2003-05-22,1.1700,1.6346,117.25
1144,2003-05-23,1.1786,1.6376,116.89
1145,2003-05-26,.,.,.
1146,2003-05-27,1.1853,1.6400,117.12
1147,2003-05-28,1.1742,1.6350,118.73
1148,2003-05-29,1.1835,1.6484,118.45
1149,2003-05-30,1.1766,1.6393,119.50
1150,2003-06-02,1.1744,1.6372,118.52
1151,2003-06-03,1.1702,1.6278,119.27
1152,2003-06-04,1.1708,1.6333,118.60
1153,2003-06-05,1.1870,1.6597,117.61
1154,2003-06-06,1.1695,1.6622,118.83
1155,2003-06-09,1.1743,1.6452,118.11
1156,2003-06-10,1.1686,1.6523,117.68
1157,2003-06-11,1.1764,1.6675,117.69
1158,2003-06-12,1.1767,1.6682,117.66
1159,2003-06-13,1.1830,1.6676,117.46
1160,2003-06-16,1.1843,1.6815,117.79
1161,2003-06-17,1.1812,1.6840,118.20
1162,2003-06-18,1.1710,1.6798,118.40
1163,2003-06-19,1.1678,1.6740,118.74
1164,2003-06-20,1.1616,1.6644,118.39
1165,2003-06-23,1.1548,1.6682,117.55
1166,2003-06-24,1.1498,1.6607,117.96
1167,2003-06-25,1.1592,1.6787,117.54
1168,2003-06-26,1.1429,1.6640,119.32
1169,2003-06-27,1.1423,1.6492,119.72
1170,2003-06-30,1.1502,1.6529,119.87
1171,2003-07-01,1.1580,1.6626,119.45
1172,2003-07-02,1.1524,1.6646,118.63
1173,2003-07-03,1.1503,1.6718,118.24
1174,2003-07-04,.,.,.
1175,2003-07-07,1.1341,1.6515,118.08
1176,2003-07-08,1.1265,1.6326,118.58
1177,2003-07-09,1.1311,1.6306,117.85
1178,2003-07-10,1.1390,1.6326,117.69
1179,2003-07-11,1.1304,1.6323,117.80
1180,2003-07-14,1.1298,1.6238,117.54
1181,2003-07-15,1.1233,1.5986,117.24
1182,2003-07-16,1.1209,1.5952,118.24
1183,2003-07-17,1.1164,1.5893,118.87
1184,2003-07-18,1.1239,1.5867,118.40
1185,2003-07-21,1.1346,1.6010,118.35
1186,2003-07-22,1.1325,1.5978,119.34
1187,2003-07-23,1.1484,1.6090,118.77
1188,2003-07-24,1.1441,1.6110,119.25
1189,2003-07-25,1.1513,1.6198,118.82
1190,2003-07-28,1.1497,1.6272,119.42
1191,2003-07-29,1.1466,1.6225,119.78
1192,2003-07-30,1.1367,1.6167,120.55
1193,2003-07-31,1.1231,1.6090,120.42
1194,2003-08-01,1.1252,1.6045,120.00
1195,2003-08-04,1.1337,1.6080,120.47
1196,2003-08-05,1.1349,1.6085,119.95
1197,2003-08-06,1.1357,1.6081,120.33
1198,2003-08-07,1.1390,1.6170,118.91
1199,2003-08-08,1.1321,1.6080,119.02
1200,2003-08-11,1.1349,1.6068,118.36
1201,2003-08-12,1.1304,1.6028,118.53
1202,2003-08-13,1.1317,1.6082,119.07
1203,2003-08-14,1.1249,1.6000,119.14
1204,2003-08-15,1.1255,1.5958,119.24
1205,2003-08-18,1.1138,1.5891,119.43
1206,2003-08-19,1.1117,1.5872,119.26
1207,2003-08-20,1.1104,1.5922,118.23
1208,2003-08-21,1.0976,1.5845,117.58
1209,2003-08-22,1.0871,1.5755,117.58
1210,2003-08-25,1.0892,1.5728,117.43
1211,2003-08-26,1.0893,1.5732,117.49
1212,2003-08-27,1.0906,1.5746,117.74
1213,2003-08-28,1.0896,1.5770,117.44
1214,2003-08-29,1.0986,1.5773,116.71
1215,2003-09-01,.,.,.
1216,2003-09-02,1.0872,1.5740,116.15
1217,2003-09-03,1.0845,1.5732,116.04
1218,2003-09-04,1.0899,1.5785,116.77
1219,2003-09-05,1.1073,1.5891,117.06
